User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Average,Mean,Mode,Sum,Minimum,Maximum,Count,Median,Rand,Kurt,variations,basic,Standard,Premium,EVEN,Even count,COUNTIFS,Monthly revenue of basic,Monthly revenue of standard,Monthly revenue of Premium
1163,Standard,13,22-06-2022,03-07-2023,United States,47,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1164,Premium,15,23-06-2022,02-07-2023,Canada,39,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1165,Basic,15,27-06-2022,03-07-2023,United States,51,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1166,Premium,13,02-07-2022,02-07-2023,United States,39,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1167,Basic,12,03-07-2022,02-07-2023,Canada,45,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1168,Standard,13,05-07-2022,02-07-2023,United Kingdom,42,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1169,Standard,13,15-07-2022,02-07-2023,Australia,48,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1170,Basic,11,20-07-2022,02-07-2023,Germany,33,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1171,Premium,14,27-07-2022,02-07-2023,France,47,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1172,Basic,11,29-07-2022,04-07-2023,Brazil,51,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1173,Standard,11,03-08-2022,01-07-2023,Mexico,27,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1174,Premium,11,18-08-2022,04-07-2023,Spain,44,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1175,Basic,12,23-08-2022,02-07-2023,Italy,41,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1176,Premium,11,27-08-2022,05-07-2023,Spain,37,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1177,Basic,15,01-09-2022,02-07-2023,Spain,48,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1178,Standard,12,03-09-2022,04-07-2023,United States,30,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1179,Standard,14,05-09-2022,02-07-2023,Canada,44,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1180,Basic,14,09-09-2022,04-07-2023,United States,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1181,Premium,15,11-09-2022,01-07-2023,United States,40,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1182,Basic,14,17-09-2022,04-07-2023,Canada,28,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1183,Standard,15,19-09-2022,02-07-2023,United Kingdom,44,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1184,Premium,13,28-09-2022,03-07-2023,Australia,38,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1185,Basic,14,06-10-2022,02-07-2023,Germany,49,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1186,Premium,13,07-10-2022,05-07-2023,France,32,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1187,Basic,14,09-10-2022,01-07-2023,Brazil,47,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1188,Standard,10,10-10-2022,03-07-2023,Mexico,44,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1189,Standard,12,11-10-2022,03-07-2023,Spain,33,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1190,Basic,15,12-10-2022,04-07-2023,Italy,32,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1191,Premium,12,13-10-2022,01-07-2023,Spain,27,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1192,Basic,11,14-10-2022,03-07-2023,Spain,37,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1193,Standard,14,16-10-2022,03-07-2023,United States,34,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1194,Premium,15,19-10-2022,04-07-2023,Canada,40,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1195,Basic,12,23-10-2022,02-07-2023,United States,45,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1196,Basic,13,24-10-2022,03-07-2023,United States,29,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1197,Basic,14,25-10-2022,03-07-2023,Canada,35,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1198,Standard,10,01-11-2022,04-07-2023,United Kingdom,38,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1199,Premium,11,02-11-2022,04-07-2023,Australia,48,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1200,Basic,12,04-11-2022,06-07-2023,Germany,36,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1201,Basic,10,06-11-2022,03-07-2023,France,41,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1202,Premium,15,06-11-2022,03-07-2023,Brazil,27,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1203,Standard,12,04-11-2022,04-07-2023,Mexico,41,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1204,Standard,13,30-10-2022,05-07-2023,Spain,42,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1205,Basic,12,27-10-2022,03-07-2023,Italy,40,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1206,Premium,13,23-10-2022,04-07-2023,Spain,32,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1207,Standard,12,23-10-2022,04-07-2023,Spain,33,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1208,Basic,11,24-09-2022,04-07-2023,United States,34,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1209,Standard,11,22-09-2022,02-07-2023,Canada,29,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1210,Premium,14,06-09-2022,03-07-2023,United States,50,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1211,Basic,10,23-08-2022,04-07-2023,United States,29,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1212,Premium,13,21-08-2022,04-07-2023,Canada,40,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1213,Standard,10,16-08-2022,02-07-2023,United Kingdom,27,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1214,Basic,10,09-08-2022,03-07-2023,Australia,51,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1215,Standard,13,04-08-2022,03-07-2023,Germany,41,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1216,Premium,15,28-07-2022,04-07-2023,France,28,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1217,Basic,12,12-07-2022,01-07-2023,Brazil,42,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1218,Standard,13,11-07-2022,03-07-2023,Mexico,40,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1219,Premium,12,06-07-2022,04-07-2023,Spain,48,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1220,Basic,13,01-07-2022,03-07-2023,Italy,28,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1221,Premium,15,02-07-2022,01-07-2023,Spain,40,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1222,Basic,15,30-06-2022,03-07-2023,Spain,33,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1223,Standard,12,30-06-2022,03-07-2023,United States,33,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1224,Standard,15,30-06-2022,03-07-2023,Canada,47,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1225,Basic,13,30-06-2022,01-07-2023,United States,50,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1226,Premium,15,29-06-2022,03-07-2023,United States,38,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1227,Basic,15,27-06-2022,04-07-2023,Canada,36,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1228,Standard,15,26-06-2022,03-07-2023,United Kingdom,38,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1229,Premium,12,24-06-2022,01-07-2023,Australia,49,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1230,Basic,12,25-06-2022,03-07-2023,Germany,40,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1231,Premium,13,24-06-2022,03-07-2023,France,51,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1232,Basic,11,22-06-2022,03-07-2023,Brazil,42,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1233,Standard,13,23-06-2022,03-07-2023,Mexico,41,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1234,Standard,12,25-06-2022,03-07-2023,Spain,48,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1235,Basic,13,29-06-2022,03-07-2023,Italy,39,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1236,Premium,15,01-07-2022,02-07-2023,Spain,35,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1237,Basic,11,05-07-2022,02-07-2023,Spain,32,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1238,Standard,12,12-07-2022,04-07-2023,United States,28,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1239,Premium,11,16-07-2022,02-07-2023,Canada,27,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1240,Basic,11,20-07-2022,04-07-2023,United States,30,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1241,Premium,14,28-07-2022,02-07-2023,United States,47,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1242,Basic,14,31-07-2022,05-07-2023,Canada,49,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1243,Standard,14,14-08-2022,02-07-2023,United Kingdom,43,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1244,Standard,12,16-08-2022,04-07-2023,Australia,42,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1245,Basic,14,18-08-2022,03-07-2023,Germany,29,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1246,Premium,15,27-08-2022,05-07-2023,France,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1247,Basic,13,01-09-2022,02-07-2023,Brazil,41,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1248,Standard,13,03-09-2022,05-07-2023,Mexico,47,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1249,Premium,14,07-09-2022,03-07-2023,Spain,28,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1250,Basic,10,08-09-2022,04-07-2023,Italy,44,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1251,Premium,10,14-09-2022,03-07-2023,Spain,28,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1252,Basic,11,15-09-2022,05-07-2023,Spain,51,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1253,Standard,11,27-09-2022,02-07-2023,United States,48,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1254,Standard,14,30-09-2022,04-07-2023,Canada,49,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1255,Basic,10,02-10-2022,04-07-2023,United States,50,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1256,Premium,13,03-10-2022,05-07-2023,United States,43,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1257,Basic,14,05-10-2022,01-07-2023,Canada,32,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1258,Standard,15,10-10-2022,03-07-2023,United Kingdom,42,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1259,Premium,13,11-10-2022,03-07-2023,Australia,41,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1260,Basic,11,13-10-2022,04-07-2023,Germany,31,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1261,Premium,11,14-10-2022,02-07-2023,France,37,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1262,Basic,12,16-10-2022,03-07-2023,Brazil,46,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1263,Standard,14,18-10-2022,03-07-2023,Mexico,30,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1264,Standard,11,22-10-2022,05-07-2023,Spain,30,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1265,Basic,10,24-10-2022,03-07-2023,Italy,34,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1266,Premium,15,25-10-2022,04-07-2023,Spain,47,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1267,Basic,14,29-10-2022,03-07-2023,Spain,41,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1268,Standard,13,02-11-2022,04-07-2023,United States,42,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1269,Premium,12,03-11-2022,05-07-2023,Canada,48,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1270,Basic,11,04-11-2022,06-07-2023,United States,30,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1271,Basic,13,05-11-2022,03-07-2023,United States,51,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1272,Basic,13,05-11-2022,04-07-2023,Canada,27,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1273,Standard,13,31-10-2022,04-07-2023,United Kingdom,38,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1274,Premium,12,27-10-2022,05-07-2023,Australia,29,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1275,Basic,11,25-10-2022,03-07-2023,Germany,40,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1276,Basic,12,26-10-2022,04-07-2023,France,31,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1277,Premium,11,30-09-2022,04-07-2023,Brazil,30,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1278,Standard,13,27-09-2022,05-07-2023,Mexico,44,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1279,Standard,14,12-09-2022,03-07-2023,Spain,34,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1280,Basic,14,25-08-2022,04-07-2023,Italy,28,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1281,Premium,13,25-08-2022,04-07-2023,Spain,41,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1282,Standard,12,22-08-2022,05-07-2023,Spain,43,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1283,Basic,10,17-08-2022,02-07-2023,United States,33,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1284,Standard,12,09-08-2022,03-07-2023,Canada,32,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1285,Premium,10,06-08-2022,04-07-2023,United States,39,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1286,Basic,15,17-07-2022,04-07-2023,United States,37,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1287,Premium,11,12-07-2022,02-07-2023,Canada,46,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1288,Standard,11,12-07-2022,03-07-2023,United Kingdom,39,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1289,Basic,12,02-07-2022,04-07-2023,Australia,46,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1290,Standard,13,02-07-2022,03-07-2023,Germany,43,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1291,Premium,10,30-06-2022,02-07-2023,France,32,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1292,Basic,12,30-06-2022,04-07-2023,Brazil,30,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1293,Standard,11,01-07-2022,04-07-2023,Mexico,40,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1294,Premium,11,30-06-2022,04-07-2023,Spain,51,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1295,Basic,10,29-06-2022,02-07-2023,Italy,40,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1296,Premium,12,30-06-2022,03-07-2023,Spain,28,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1297,Basic,14,29-06-2022,04-07-2023,Spain,51,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1298,Standard,14,26-06-2022,03-07-2023,United States,27,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1299,Standard,14,27-06-2022,01-07-2023,Canada,35,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1300,Basic,11,24-06-2022,03-07-2023,United States,37,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1301,Premium,14,23-06-2022,04-07-2023,United States,51,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1302,Basic,11,23-06-2022,03-07-2023,Canada,40,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1303,Standard,14,25-06-2022,03-07-2023,United Kingdom,38,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1304,Premium,11,28-06-2022,03-07-2023,Australia,48,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1305,Basic,11,01-07-2022,03-07-2023,Germany,49,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1306,Premium,15,02-07-2022,05-07-2023,France,33,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1307,Basic,10,06-07-2022,03-07-2023,Brazil,34,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1308,Standard,15,12-07-2022,06-07-2023,Mexico,39,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1309,Standard,13,17-07-2022,02-07-2023,Spain,37,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1310,Basic,15,23-07-2022,05-07-2023,Italy,44,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1311,Premium,15,29-07-2022,04-07-2023,Spain,35,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1312,Basic,11,06-08-2022,06-07-2023,Spain,31,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1313,Standard,10,09-08-2022,02-07-2023,United States,39,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1314,Premium,13,14-08-2022,05-07-2023,Canada,38,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1315,Basic,11,20-08-2022,03-07-2023,United States,42,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1316,Premium,12,28-08-2022,05-07-2023,United States,48,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1317,Basic,11,02-09-2022,03-07-2023,Canada,31,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1318,Standard,11,04-09-2022,05-07-2023,United Kingdom,42,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1319,Standard,14,06-09-2022,03-07-2023,Australia,35,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1320,Basic,10,14-09-2022,05-07-2023,Germany,39,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1321,Premium,13,15-09-2022,04-07-2023,France,50,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1322,Basic,11,16-09-2022,06-07-2023,Brazil,40,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1323,Standard,10,28-09-2022,02-07-2023,Mexico,29,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1324,Premium,10,02-10-2022,04-07-2023,Spain,48,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1325,Basic,15,03-10-2022,04-07-2023,Italy,34,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1326,Premium,10,05-10-2022,05-07-2023,Spain,48,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1327,Basic,12,07-10-2022,02-07-2023,Spain,48,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1328,Standard,12,09-10-2022,04-07-2023,United States,35,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1329,Standard,11,11-10-2022,04-07-2023,Canada,29,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1330,Basic,14,13-10-2022,05-07-2023,United States,47,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1331,Premium,12,15-10-2022,02-07-2023,United States,36,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1332,Basic,12,17-10-2022,04-07-2023,Canada,40,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1333,Standard,14,21-10-2022,04-07-2023,United Kingdom,51,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1334,Premium,12,23-10-2022,05-07-2023,Australia,37,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1335,Basic,12,24-10-2022,06-07-2023,Germany,36,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1336,Premium,12,28-10-2022,04-07-2023,France,45,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1337,Basic,11,31-10-2022,04-07-2023,Brazil,31,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1338,Standard,14,03-11-2022,04-07-2023,Mexico,45,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1339,Standard,11,04-11-2022,05-07-2023,Spain,30,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1340,Basic,14,05-11-2022,06-07-2023,Italy,40,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1341,Premium,14,06-11-2022,04-07-2023,Spain,44,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1342,Basic,12,01-11-2022,05-07-2023,Spain,36,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1343,Standard,10,01-11-2022,05-07-2023,United States,36,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1344,Premium,11,29-10-2022,05-07-2023,Canada,32,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1345,Basic,10,27-10-2022,03-07-2023,United States,46,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1346,Basic,12,16-10-2022,04-07-2023,United States,39,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1347,Basic,13,14-10-2022,04-07-2023,Canada,30,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1348,Standard,13,14-09-2022,05-07-2023,United Kingdom,34,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1349,Premium,14,03-09-2022,03-07-2023,Australia,28,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1350,Basic,13,27-08-2022,04-07-2023,Germany,39,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1351,Basic,12,27-08-2022,05-07-2023,France,34,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1352,Premium,13,21-08-2022,05-07-2023,Brazil,42,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1353,Standard,13,13-08-2022,02-07-2023,Mexico,29,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1354,Standard,13,12-08-2022,04-07-2023,Spain,29,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1355,Basic,12,24-07-2022,04-07-2023,Italy,30,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1356,Premium,11,24-07-2022,04-07-2023,Spain,51,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1357,Standard,11,12-07-2022,02-07-2023,Spain,51,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1358,Basic,13,09-07-2022,04-07-2023,United States,44,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1359,Standard,13,09-07-2022,05-07-2023,Canada,35,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1360,Premium,10,10-07-2022,04-07-2023,United States,39,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1361,Basic,12,02-07-2022,02-07-2023,United States,41,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1362,Premium,13,02-07-2022,04-07-2023,Canada,44,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1363,Standard,11,01-07-2022,05-07-2023,United Kingdom,29,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1364,Basic,14,01-07-2022,04-07-2023,Australia,47,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1365,Standard,10,30-06-2022,02-07-2023,Germany,28,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1366,Premium,15,29-06-2022,04-07-2023,France,45,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1367,Basic,11,26-06-2022,04-07-2023,Brazil,28,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1368,Standard,14,27-06-2022,03-07-2023,Mexico,31,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1369,Premium,13,25-06-2022,03-07-2023,Spain,47,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1370,Basic,13,23-06-2022,04-07-2023,Italy,42,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
